scenario,scenario_label,period,group,variable,value
baseline,Базовое правило,0,high_liquid,consumption,-0.1173012721965528
baseline,Базовое правило,1,high_liquid,consumption,-0.32037634863424924
baseline,Базовое правило,2,high_liquid,consumption,-0.5391400383930531
baseline,Базовое правило,3,high_liquid,consumption,-0.6526928243391452
baseline,Базовое правило,4,high_liquid,consumption,-0.6857611406019465
baseline,Базовое правило,5,high_liquid,consumption,-0.6738355108836985
baseline,Базовое правило,6,high_liquid,consumption,-0.6376929824956591
baseline,Базовое правило,7,high_liquid,consumption,-0.5903107735383027
baseline,Базовое правило,8,high_liquid,consumption,-0.539565691993054
baseline,Базовое правило,9,high_liquid,consumption,-0.4898125371010526
baseline,Базовое правило,10,high_liquid,consumption,-0.4432004085762201
baseline,Базовое правило,11,high_liquid,consumption,-0.40057887183984353
baseline,Базовое правило,12,high_liquid,consumption,-0.36210064906531564
baseline,Базовое правило,13,high_liquid,consumption,-0.32757747785242075
baseline,Базовое правило,14,high_liquid,consumption,-0.2966765155405425
baseline,Базовое правило,15,high_liquid,consumption,-0.2690227549688074
baseline,Базовое правило,16,high_liquid,consumption,-0.24424888142453344
baseline,Базовое правило,17,high_liquid,consumption,-0.22201695012738454
baseline,Базовое правило,18,high_liquid,consumption,-0.20202560860987503
baseline,Базовое правило,19,high_liquid,consumption,-0.18401033182338444
baseline,Базовое правило,20,high_liquid,consumption,-0.16774060239540506
baseline,Базовое правило,21,high_liquid,consumption,-0.15301602743801204
baseline,Базовое правило,22,high_liquid,consumption,-0.13966234490214177
baseline,Базовое правило,23,high_liquid,consumption,-0.12752773257215644
baseline,Базовое правило,24,high_liquid,consumption,-0.11647956238222075
baseline,Базовое правило,25,high_liquid,consumption,-0.10640161478903293
baseline,Базовое правило,26,high_liquid,consumption,-0.09719171330282333
baseline,Базовое правило,27,high_liquid,consumption,-0.08875972110839661
baseline,Базовое правило,28,high_liquid,consumption,-0.08102584040482141
baseline,Базовое правило,29,high_liquid,consumption,-0.07391916089126278
baseline,Базовое правило,30,high_liquid,consumption,-0.06737641173481415
baseline,Базовое правило,31,high_liquid,consumption,-0.06134087924838966
baseline,Базовое правило,32,high_liquid,consumption,-0.055761459523910525
baseline,Базовое правило,33,high_liquid,consumption,-0.05059182106504114
baseline,Базовое правило,34,high_liquid,consumption,-0.04578965755022507
baseline,Базовое правило,35,high_liquid,consumption,-0.041316015157980626
baseline,Базовое правило,36,high_liquid,consumption,-0.03713468309141268
baseline,Базовое правило,37,high_liquid,consumption,-0.033211640334331737
baseline,Базовое правило,38,high_liquid,consumption,-0.029514556750634302
baseline,Базовое правило,39,high_liquid,consumption,-0.0260123528960576
baseline,Базовое правило,40,high_liquid,consumption,-0.02267483092148491
baseline,Базовое правило,41,high_liquid,consumption,-0.019472398926874298
baseline,Базовое правило,42,high_liquid,consumption,-0.01637592409521034
baseline,Базовое правило,43,high_liquid,consumption,-0.013356765675478567
baseline,Базовое правило,44,high_liquid,consumption,-0.010387058343761656
baseline,Базовое правило,45,high_liquid,consumption,-0.007440339316951553
baseline,Базовое правило,46,high_liquid,consumption,-0.004492639143748086
baseline,Базовое правило,47,high_liquid,consumption,-0.0015241851397969762
baseline,Базовое правило,48,high_liquid,consumption,0.0014781043879779313
baseline,Базовое правило,49,high_liquid,consumption,0.0045171344861208475
baseline,Базовое правило,50,high_liquid,consumption,0.007580955291083327
baseline,Базовое правило,51,high_liquid,consumption,0.010636743800507135
baseline,Базовое правило,52,high_liquid,consumption,0.013623468837406954
baseline,Базовое правило,53,high_liquid,consumption,0.016443656292364474
baseline,Базовое правило,54,high_liquid,consumption,0.01895545324568612
baseline,Базовое правило,55,high_liquid,consumption,0.02096756967024288
baseline,Базовое правило,56,high_liquid,consumption,0.02224186329444573
baseline,Базовое правило,57,high_liquid,consumption,0.02251145597818726
baseline,Базовое правило,58,high_liquid,consumption,0.021526318598040696
baseline,Базовое правило,59,high_liquid,consumption,0.01914323622958524
baseline,Базовое правило,0,mpc_low,consumption,-0.13045240833163704
baseline,Базовое правило,1,mpc_low,consumption,-0.1475431990895749
baseline,Базовое правило,2,mpc_low,consumption,-0.19246787797826023
baseline,Базовое правило,3,mpc_low,consumption,-0.20960544144757268
baseline,Базовое правило,4,mpc_low,consumption,-0.21218692778993456
baseline,Базовое правило,5,mpc_low,consumption,-0.20706071913486052
baseline,Базовое правило,6,mpc_low,consumption,-0.19801978667270365
baseline,Базовое правило,7,mpc_low,consumption,-0.18704119723825674
baseline,Базовое правило,8,mpc_low,consumption,-0.17540527213950327
baseline,Базовое правило,9,mpc_low,consumption,-0.16384750465456555
baseline,Базовое правило,10,mpc_low,consumption,-0.15276203873518768
baseline,Базовое правило,11,mpc_low,consumption,-0.14233521610615868
baseline,Базовое правило,12,mpc_low,consumption,-0.13262835703442935
baseline,Базовое правило,13,mpc_low,consumption,-0.12363148368016794
baseline,Базовое правило,14,mpc_low,consumption,-0.11529823154896594
baseline,Базовое правило,15,mpc_low,consumption,-0.10756776969450546
baseline,Базовое правило,16,mpc_low,consumption,-0.10037768386334495
baseline,Базовое правило,17,mpc_low,consumption,-0.09367074678707513
baseline,Базовое правило,18,mpc_low,consumption,-0.08739775405405185
baseline,Базовое правило,19,mpc_low,consumption,-0.08151800127265475
baseline,Базовое правило,20,mpc_low,consumption,-0.07599849211874649
baseline,Базовое правило,21,mpc_low,consumption,-0.07081259028754404
baseline,Базовое правило,22,mpc_low,consumption,-0.06593855044734041
baseline,Базовое правило,23,mpc_low,consumption,-0.06135816832353445
baseline,Базовое правило,24,mpc_low,consumption,-0.05705566059659921
baseline,Базовое правило,25,mpc_low,consumption,-0.0530168048278922
baseline,Базовое правило,26,mpc_low,consumption,-0.04922832392331709
baseline,Базовое правило,27,mpc_low,consumption,-0.045677477385647425
baseline,Базовое правило,28,mpc_low,consumption,-0.04235181411962078
baseline,Базовое правило,29,mpc_low,consumption,-0.03923904270503238
baseline,Базовое правило,30,mpc_low,consumption,-0.03632698057139869
baseline,Базовое правило,31,mpc_low,consumption,-0.03360355071040113
baseline,Базовое правило,32,mpc_low,consumption,-0.031056801832230006
baseline,Базовое правило,33,mpc_low,consumption,-0.028674934316553526
baseline,Базовое правило,34,mpc_low,consumption,-0.02644631969347648
baseline,Базовое правило,35,mpc_low,consumption,-0.024359505603893324
baseline,Базовое правило,36,mpc_low,consumption,-0.022403201510591823
baseline,Базовое правило,37,mpc_low,consumption,-0.020566243153980538
baseline,Базовое правило,38,mpc_low,consumption,-0.01883753628682997
baseline,Базовое правило,39,mpc_low,consumption,-0.017205983063521207
baseline,Базовое правило,40,mpc_low,consumption,-0.015660398156397404
baseline,Базовое правило,41,mpc_low,consumption,-0.014189426700251634
baseline,Базовое правило,42,mpc_low,consumption,-0.01278148325567827
baseline,Базовое правило,43,mpc_low,consumption,-0.01142474042218248
baseline,Базовое правило,44,mpc_low,consumption,-0.010107207963945772
baseline,Базовое правило,45,mpc_low,consumption,-0.008816958028073751
baseline,Базовое правило,46,mpc_low,consumption,-0.007542568443716333
baseline,Базовое правило,47,mpc_low,consumption,-0.00627387201741839
baseline,Базовое правило,48,mpc_low,consumption,-0.005003111492008051
baseline,Базовое правило,49,mpc_low,consumption,-0.003726601364760178
