scenario,scenario_label,period,group,variable,value
baseline,Базовое правило,43,high_liquid,labor_income,0.004782938368121767
baseline,Базовое правило,44,high_liquid,labor_income,0.007154572456410535
baseline,Базовое правило,45,high_liquid,labor_income,0.009559894557311256
baseline,Базовое правило,46,high_liquid,labor_income,0.01201575924607346
baseline,Базовое правило,47,high_liquid,labor_income,0.014531079642560913
baseline,Базовое правило,48,high_liquid,labor_income,0.01710246294450668
baseline,Базовое правило,49,high_liquid,labor_income,0.019708473214568284
baseline,Базовое правило,50,high_liquid,labor_income,0.022302533237320777
baseline,Базовое правило,51,high_liquid,labor_income,0.024804808579789374
baseline,Базовое правило,52,high_liquid,labor_income,0.027094026274173275
baseline,Базовое правило,53,high_liquid,labor_income,0.02900122921964365
baseline,Базовое правило,54,high_liquid,labor_income,0.030309166019356657
baseline,Базовое правило,55,high_liquid,labor_income,0.030763608800333367
baseline,Базовое правило,56,high_liquid,labor_income,0.03010657493148663
baseline,Базовое правило,57,high_liquid,labor_income,0.02814622836041629
baseline,Базовое правило,58,high_liquid,labor_income,0.02488390729766586
baseline,Базовое правило,59,high_liquid,labor_income,0.020724920494854606
baseline,Базовое правило,0,high_liquid,financial_income,-9.56940887435138
baseline,Базовое правило,1,high_liquid,financial_income,12.203839962449505
baseline,Базовое правило,2,high_liquid,financial_income,5.753699784655939
baseline,Базовое правило,3,high_liquid,financial_income,2.288314571665021
baseline,Базовое правило,4,high_liquid,financial_income,0.4766596101445303
baseline,Базовое правило,5,high_liquid,financial_income,-0.4408610486844764
baseline,Базовое правило,6,high_liquid,financial_income,-0.8756154246733983
baseline,Базовое правило,7,high_liquid,financial_income,-1.0522238792282514
baseline,Базовое правило,8,high_liquid,financial_income,-1.0938808848572155
baseline,Базовое правило,9,high_liquid,financial_income,-1.0677531731584664
baseline,Базовое правило,10,high_liquid,financial_income,-1.0100445245287062
baseline,Базовое правило,11,high_liquid,financial_income,-0.93992455233781
baseline,Базовое правило,12,high_liquid,financial_income,-0.8672650087331484
baseline,Базовое правило,13,high_liquid,financial_income,-0.7969134304546008
baseline,Базовое правило,14,high_liquid,financial_income,-0.7310405803424193
baseline,Базовое правило,15,high_liquid,financial_income,-0.6704214973205183
baseline,Базовое правило,16,high_liquid,financial_income,-0.6151287509194189
baseline,Базовое правило,17,high_liquid,financial_income,-0.5649031461421243
baseline,Базовое правило,18,high_liquid,financial_income,-0.5193483613866572
baseline,Базовое правило,19,high_liquid,financial_income,-0.47803016262012166
baseline,Базовое правило,20,high_liquid,financial_income,-0.4405244414986938
baseline,Базовое правило,21,high_liquid,financial_income,-0.40643825341782036
baseline,Базовое правило,22,high_liquid,financial_income,-0.3754169822210833
baseline,Базовое правило,23,high_liquid,financial_income,-0.3471446903806499
baseline,Базовое правило,24,high_liquid,financial_income,-0.32134139180655685
baseline,Базовое правило,25,high_liquid,financial_income,-0.2977591763180191
baseline,Базовое правило,26,high_liquid,financial_income,-0.27617813736207125
baseline,Базовое правило,27,high_liquid,financial_income,-0.25640253583005257
baseline,Базовое правило,28,high_liquid,financial_income,-0.23825736116114485
baseline,Базовое правило,29,high_liquid,financial_income,-0.221585315582923
baseline,Базовое правило,30,high_liquid,financial_income,-0.20624418216948398
baseline,Базовое правило,31,high_liquid,financial_income,-0.19210451116668478
baseline,Базовое правило,32,high_liquid,financial_income,-0.17904755110396592
baseline,Базовое правило,33,high_liquid,financial_income,-0.1669633521654102
baseline,Базовое правило,34,high_liquid,financial_income,-0.15574897821115646
baseline,Базовое правило,35,high_liquid,financial_income,-0.14530677577976664
baseline,Базовое правило,36,high_liquid,financial_income,-0.13554266908520013
baseline,Базовое правило,37,high_liquid,financial_income,-0.12636448156045405
baseline,Базовое правило,38,high_liquid,financial_income,-0.1176803333472284
baseline,Базовое правило,39,high_liquid,financial_income,-0.10939723790381907
baseline,Базовое правило,40,high_liquid,financial_income,-0.10142013117985588
baseline,Базовое правило,41,high_liquid,financial_income,-0.09365171815953935
baseline,Базовое правило,42,high_liquid,financial_income,-0.085993733837053
baseline,Базовое правило,43,high_liquid,financial_income,-0.07835048352195574
baseline,Базовое правило,44,high_liquid,financial_income,-0.07063586008513012
baseline,Базовое правило,45,high_liquid,financial_income,-0.06278540681553188
baseline,Базовое правило,46,high_liquid,financial_income,-0.054775367017912024
baseline,Базовое правило,47,high_liquid,financial_income,-0.04665093988479988
baseline,Базовое правило,48,high_liquid,financial_income,-0.038565992418662855
baseline,Базовое правило,49,high_liquid,financial_income,-0.030835994563269523
baseline,Базовое правило,50,high_liquid,financial_income,-0.024004538160749697
baseline,Базовое правило,51,high_liquid,financial_income,-0.018920846461998195
baseline,Базовое правило,52,high_liquid,financial_income,-0.016820270485086924
baseline,Базовое правило,53,high_liquid,financial_income,-0.01939065586787407
baseline,Базовое правило,54,high_liquid,financial_income,-0.028793015736553594
baseline,Базовое правило,55,high_liquid,financial_income,-0.04758326394050006
baseline,Базовое правило,56,high_liquid,financial_income,-0.07845099581215442
baseline,Базовое правило,57,high_liquid,financial_income,-0.123650254427523
baseline,Базовое правило,58,high_liquid,financial_income,-0.18394642364410416
baseline,Базовое правило,59,high_liquid,financial_income,-0.2568461048777832
baseline,Базовое правило,0,high_liquid,disposable_income,-1.8461971404770177
baseline,Базовое правило,1,high_liquid,disposable_income,0.2499761641306039
baseline,Базовое правило,2,high_liquid,disposable_income,-0.25677248245846046
baseline,Базовое правило,3,high_liquid,disposable_income,-0.5208481048133988
baseline,Базовое правило,4,high_liquid,disposable_income,-0.6281940288596095
baseline,Базовое правило,5,high_liquid,disposable_income,-0.6500964420522292
baseline,Базовое правило,6,high_liquid,disposable_income,-0.6270440400811856
baseline,Базовое правило,7,high_liquid,disposable_income,-0.5827803714690909
baseline,Базовое правило,8,high_liquid,disposable_income,-0.5308267163196666
baseline,Базовое правило,9,high_liquid,disposable_income,-0.4783577752085733
baseline,Базовое правило,10,high_liquid,disposable_income,-0.4288477702261294
baseline,Базовое правило,11,high_liquid,disposable_income,-0.38370042752874767
baseline,Базовое правило,12,high_liquid,disposable_income,-0.3432463492293581
baseline,Базовое правило,13,high_liquid,disposable_income,-0.3073037179660377
baseline,Базовое правило,14,high_liquid,disposable_income,-0.27547694813302565
baseline,Базовое правило,15,high_liquid,disposable_income,-0.24730786480938252
baseline,Базовое правило,16,high_liquid,disposable_income,-0.22234723743283513
baseline,Базовое правило,17,high_liquid,disposable_income,-0.20018486039774747
baseline,Базовое правило,18,high_liquid,disposable_income,-0.18045896865610142
baseline,Базовое правило,19,high_liquid,disposable_income,-0.16285597800564441
