scenario,scenario_label,period,variable,value,raw_deviation,units
baseline,Базовое правило,32,output_gap,0.007209350226267119,7.20935022626712e-05,% отклонения
baseline,Базовое правило,33,output_gap,0.0071493305500158755,7.149330550015875e-05,% отклонения
baseline,Базовое правило,34,output_gap,0.007099318263836807,7.099318263836807e-05,% отклонения
baseline,Базовое правило,35,output_gap,0.007058996745601398,7.058996745601398e-05,% отклонения
baseline,Базовое правило,36,output_gap,0.007028151740962052,7.028151740962052e-05,% отклонения
baseline,Базовое правило,37,output_gap,0.007006691487410066,7.006691487410066e-05,% отклонения
baseline,Базовое правило,38,output_gap,0.006994670920756896,6.994670920756896e-05,% отклонения
baseline,Базовое правило,39,output_gap,0.006992319321907914,6.992319321907914e-05,% отклонения
baseline,Базовое правило,40,output_gap,0.007000069525409103,7.000069525409103e-05,% отклонения
baseline,Базовое правило,41,output_gap,0.007018584129236949,7.018584129236949e-05,% отклонения
baseline,Базовое правило,42,output_gap,0.007048770709161545,7.048770709161545e-05,% отклонения
baseline,Базовое правило,43,output_gap,0.007091772319833822,7.091772319833822e-05,% отклонения
baseline,Базовое правило,44,output_gap,0.007148912138643659,7.14891213864366e-05,% отклонения
baseline,Базовое правило,45,output_gap,0.007221560814008043,7.221560814008043e-05,% отклонения
baseline,Базовое правило,46,output_gap,0.007310882630040538,7.310882630040538e-05,% отклонения
baseline,Базовое правило,47,output_gap,0.0074174020389561335,7.417402038956133e-05,% отклонения
baseline,Базовое правило,48,output_gap,0.007540317515930539,7.540317515930539e-05,% отклонения
baseline,Базовое правило,49,output_gap,0.00767647830457463,7.67647830457463e-05,% отклонения
baseline,Базовое правило,50,output_gap,0.007818937951364902,7.818937951364902e-05,% отклонения
baseline,Базовое правило,51,output_gap,0.007955017535343778,7.955017535343778e-05,% отклонения
baseline,Базовое правило,52,output_gap,0.008063867427754445,8.063867427754445e-05,% отклонения
baseline,Базовое правило,53,output_gap,0.008113635255280194,8.113635255280194e-05,% отклонения
baseline,Базовое правило,54,output_gap,0.008058563348978254,8.058563348978254e-05,% отклонения
baseline,Базовое правило,55,output_gap,0.007836696040341984,7.836696040341984e-05,% отклонения
baseline,Базовое правило,56,output_gap,0.0073694221240483415,7.369422124048342e-05,% отклонения
baseline,Базовое правило,57,output_gap,0.006564846445500372,6.564846445500372e-05,% отклонения
baseline,Базовое правило,58,output_gap,0.005327972272017867,5.327972272017867e-05,% отклонения
baseline,Базовое правило,59,output_gap,0.0035818016523636587,3.581801652363659e-05,% отклонения
baseline,Базовое правило,0,pi,-0.04394760726433386,-0.0004394760726433386,п.п.
baseline,Базовое правило,1,pi,-0.027554751201488325,-0.00027554751201488325,п.п.
baseline,Базовое правило,2,pi,-0.01821012170115216,-0.0001821012170115216,п.п.
baseline,Базовое правило,3,pi,-0.012871836914334349,-0.0001287183691433435,п.п.
baseline,Базовое правило,4,pi,-0.00976761545345294,-9.767615453452941e-05,п.п.
baseline,Базовое правило,5,pi,-0.007912839540797838,-7.912839540797838e-05,п.п.
baseline,Базовое правило,6,pi,-0.0067621960077141885,-6.762196007714189e-05,п.п.
baseline,Базовое правило,7,pi,-0.006012675525215381,-6.012675525215381e-05,п.п.
baseline,Базовое правило,8,pi,-0.005495386867294065,-5.4953868672940654e-05,п.п.
baseline,Базовое правило,9,pi,-0.00511570204222703,-5.11570204222703e-05,п.п.
baseline,Базовое правило,10,pi,-0.0048201764295132815,-4.820176429513281e-05,п.п.
baseline,Базовое правило,11,pi,-0.004578281767273707,-4.578281767273707e-05,п.п.
baseline,Базовое правило,12,pi,-0.004372314811264149,-4.372314811264149e-05,п.п.
baseline,Базовое правило,13,pi,-0.004191809933783823,-4.191809933783823e-05,п.п.
baseline,Базовое правило,14,pi,-0.0040304313562723754,-4.030431356272375e-05,п.п.
baseline,Базовое правило,15,pi,-0.00388423197944305,-3.88423197944305e-05,п.п.
baseline,Базовое правило,16,pi,-0.003750667867781046,-3.750667867781046e-05,п.п.
baseline,Базовое правило,17,pi,-0.003628033137735854,-3.628033137735854e-05,п.п.
baseline,Базовое правило,18,pi,-0.0035151309716075314,-3.515130971607531e-05,п.п.
baseline,Базовое правило,19,pi,-0.003411079007954577,-3.411079007954577e-05,п.п.
baseline,Базовое правило,20,pi,-0.003315192490778703,-3.315192490778703e-05,п.п.
baseline,Базовое правило,21,pi,-0.003226913295638116,-3.226913295638116e-05,п.п.
baseline,Базовое правило,22,pi,-0.003145766591150503,-3.145766591150503e-05,п.п.
baseline,Базовое правило,23,pi,-0.0030713344889768406,-3.0713344889768405e-05,п.п.
baseline,Базовое правило,24,pi,-0.003003240325871329,-3.003240325871329e-05,п.п.
baseline,Базовое правило,25,pi,-0.0029411396962367004,-2.9411396962367003e-05,п.п.
baseline,Базовое правило,26,pi,-0.002884715822295109,-2.8847158222951092e-05,п.п.
baseline,Базовое правило,27,pi,-0.0028336777459168068,-2.8336777459168067e-05,п.п.
baseline,Базовое правило,28,pi,-0.0027877604029900934,-2.7877604029900934e-05,п.п.
baseline,Базовое правило,29,pi,-0.0027467260264137277,-2.7467260264137278e-05,п.п.
baseline,Базовое правило,30,pi,-0.0027103666020265684,-2.7103666020265683e-05,п.п.
baseline,Базовое правило,31,pi,-0.0026785073124300095,-2.6785073124300094e-05,п.п.
baseline,Базовое правило,32,pi,-0.00265101107294794,-2.6510110729479404e-05,п.п.
baseline,Базовое правило,33,pi,-0.0026277844141899295,-2.6277844141899294e-05,п.п.
baseline,Базовое правило,34,pi,-0.0026087850779442775,-2.6087850779442775e-05,п.п.
baseline,Базовое правило,35,pi,-0.002594031778077342,-2.594031778077342e-05,п.п.
baseline,Базовое правило,36,pi,-0.0025836165907071247,-2.583616590707125e-05,п.п.
baseline,Базовое правило,37,pi,-0.0025777203395101755,-2.5777203395101757e-05,п.п.
baseline,Базовое правило,38,pi,-0.0025766310546449737,-2.5766310546449738e-05,п.п.
baseline,Базовое правило,39,pi,-0.002580764999103352,-2.580764999103352e-05,п.п.
baseline,Базовое правило,40,pi,-0.0025906887246057156,-2.5906887246057158e-05,п.п.
baseline,Базовое правило,41,pi,-0.002607138964250343,-2.607138964250343e-05,п.п.
baseline,Базовое правило,42,pi,-0.0026310346440537066,-2.6310346440537066e-05,п.п.
baseline,Базовое правило,43,pi,-0.0026634716894497605,-2.6634716894497605e-05,п.п.
baseline,Базовое правило,44,pi,-0.0027056863785938777,-2.7056863785938775e-05,п.п.
baseline,Базовое правило,45,pi,-0.0027589666730772444,-2.7589666730772442e-05,п.п.
baseline,Базовое правило,46,pi,-0.002824483364695358,-2.8244833646953582e-05,п.п.
baseline,Базовое правило,47,pi,-0.002903004640193096,-2.9030046401930958e-05,п.п.
