output,input,response_period,shock_period,value
A,monetary_policy_shock,53,34,0.6300192375620375
A,monetary_policy_shock,53,35,0.6705121494443738
A,monetary_policy_shock,53,36,0.7137055733329891
A,monetary_policy_shock,53,37,0.7598423829420573
A,monetary_policy_shock,53,38,0.8092507990016133
A,monetary_policy_shock,53,39,0.8623752834148577
A,monetary_policy_shock,53,40,0.9198119808074369
A,monetary_policy_shock,53,41,0.9823379277223978
A,monetary_policy_shock,53,42,1.0509038228167757
A,monetary_policy_shock,53,43,1.1265163872582213
A,monetary_policy_shock,53,44,1.2098413492739342
A,monetary_policy_shock,53,45,1.3001570909472908
A,monetary_policy_shock,53,46,1.3928716188766763
A,monetary_policy_shock,53,47,1.4739612611779969
A,monetary_policy_shock,53,48,1.507961126649347
A,monetary_policy_shock,53,49,1.412673459343501
A,monetary_policy_shock,53,50,1.0068742347255963
A,monetary_policy_shock,53,51,-0.09629851475279885
A,monetary_policy_shock,53,52,-2.704271356397364
A,monetary_policy_shock,53,53,-8.474300752883412
A,monetary_policy_shock,53,54,-3.0552086352579946
A,monetary_policy_shock,53,55,0.8293195943344194
A,monetary_policy_shock,53,56,3.200553030198256
A,monetary_policy_shock,53,57,4.078149228167845
A,monetary_policy_shock,53,58,3.2569038809944795
A,monetary_policy_shock,53,59,0.0
A,monetary_policy_shock,54,0,0.7010389075794357
A,monetary_policy_shock,54,1,0.7681161344623291
A,monetary_policy_shock,54,2,0.8089601302228537
A,monetary_policy_shock,54,3,0.8173346804648769
A,monetary_policy_shock,54,4,0.7967242357747679
A,monetary_policy_shock,54,5,0.7545635189957817
A,monetary_policy_shock,54,6,0.69898278836559
A,monetary_policy_shock,54,7,0.6371757800217881
A,monetary_policy_shock,54,8,0.5747566304575278
A,monetary_policy_shock,54,9,0.5156753437195962
A,monetary_policy_shock,54,10,0.46241280812328045
A,monetary_policy_shock,54,11,0.41628463070008304
A,monetary_policy_shock,54,12,0.3777570892695079
A,monetary_policy_shock,54,13,0.34672669716005505
A,monetary_policy_shock,54,14,0.32274447449365906
A,monetary_policy_shock,54,15,0.30518284939864093
A,monetary_policy_shock,54,16,0.2933515998070552
A,monetary_policy_shock,54,17,0.2865725903813908
A,monetary_policy_shock,54,18,0.2842234638174753
A,monetary_policy_shock,54,19,0.28575935658916607
A,monetary_policy_shock,54,20,0.29072002164774535
A,monetary_policy_shock,54,21,0.2987279694084559
A,monetary_policy_shock,54,22,0.3094816478891216
A,monetary_policy_shock,54,23,0.322746381403766
A,monetary_policy_shock,54,24,0.3383447925758342
A,monetary_policy_shock,54,25,0.35614771605023776
A,monetary_policy_shock,54,26,0.37606612598144773
A,monetary_policy_shock,54,27,0.39804429173738
A,monetary_policy_shock,54,28,0.4220542009868532
A,monetary_policy_shock,54,29,0.44809120911662653
A,monetary_policy_shock,54,30,0.4761708613013873
A,monetary_policy_shock,54,31,0.5063268709936333
A,monetary_policy_shock,54,32,0.5386103170419703
A,monetary_policy_shock,54,33,0.573090239855919
A,monetary_policy_shock,54,34,0.6098559795248882
A,monetary_policy_shock,54,35,0.6490218128707155
A,monetary_policy_shock,54,36,0.6907347150793575
A,monetary_policy_shock,54,37,0.7351863762384787
A,monetary_policy_shock,54,38,0.7826308639525745
A,monetary_policy_shock,54,39,0.8334093110165192
A,monetary_policy_shock,54,40,0.8879821504466638
A,monetary_policy_shock,54,41,0.9469663990254863
A,monetary_policy_shock,54,42,1.0111673887505725
A,monetary_policy_shock,54,43,1.0815749120245413
A,monetary_policy_shock,54,44,1.159249866140747
A,monetary_policy_shock,54,45,1.2449320831073254
A,monetary_policy_shock,54,46,1.3379979382932947
A,monetary_policy_shock,54,47,1.4339762834083571
A,monetary_policy_shock,54,48,1.5189708627757623
A,monetary_policy_shock,54,49,1.5575954952945756
A,monetary_policy_shock,54,50,1.4675354432298666
A,monetary_policy_shock,54,51,1.0669018504044776
A,monetary_policy_shock,54,52,-0.033176024112530234
A,monetary_policy_shock,54,53,-2.6452111592024923
A,monetary_policy_shock,54,54,-8.438301932294685
A,monetary_policy_shock,54,55,-3.087519082131184
A,monetary_policy_shock,54,56,0.6271174710008555
A,monetary_policy_shock,54,57,2.6087139477260277
A,monetary_policy_shock,54,58,2.6332953690270102
A,monetary_policy_shock,54,59,0.0
A,monetary_policy_shock,55,0,0.6363478622917145
A,monetary_policy_shock,55,1,0.6982622762163846
A,monetary_policy_shock,55,2,0.7357709519040365
A,monetary_policy_shock,55,3,0.7435927694489077
A,monetary_policy_shock,55,4,0.7250945486790463
A,monetary_policy_shock,55,5,0.6871191921212367
A,monetary_policy_shock,55,6,0.6370769580139256
A,monetary_policy_shock,55,7,0.5814941235798322
A,monetary_policy_shock,55,8,0.5254480755338609
A,monetary_policy_shock,55,9,0.4725015746284858
A,monetary_policy_shock,55,10,0.4248855936357716
A,monetary_policy_shock,55,11,0.38377768395169376
A,monetary_policy_shock,55,12,0.34958944058629626
A,monetary_policy_shock,55,13,0.3222199314149819
A,monetary_policy_shock,55,14,0.3012584925515675
A,monetary_policy_shock,55,15,0.2861353359000174
A,monetary_policy_shock,55,16,0.27622596400881616
A,monetary_policy_shock,55,17,0.2709183246781497
A,monetary_policy_shock,55,18,0.26965194713504015
A,monetary_policy_shock,55,19,0.27193728185079735
A,monetary_policy_shock,55,20,0.277361920126732
A,monetary_policy_shock,55,21,0.28558875781213
A,monetary_policy_shock,55,22,0.29634972519507363
A,monetary_policy_shock,55,23,0.30943752747782605
A,monetary_policy_shock,55,24,0.32469694167241586
A,monetary_policy_shock,55,25,0.3420165692072109
A,monetary_policy_shock,55,26,0.36132150471467495
A,monetary_policy_shock,55,27,0.3825671032991824
A,monetary_policy_shock,55,28,0.4057338687992742
A,monetary_policy_shock,55,29,0.43082340981167905
A,monetary_policy_shock,55,30,0.4578553932840301
A,monetary_policy_shock,55,31,0.48686545037270224
A,monetary_policy_shock,55,32,0.5179040470163271
A,monetary_policy_shock,55,33,0.5510364199017498
A,monetary_policy_shock,55,34,0.586343800713463
A,monetary_policy_shock,55,35,0.623926315817547
A,monetary_policy_shock,55,36,0.6639081647761021
A,monetary_policy_shock,55,37,0.7064459541669494
A,monetary_policy_shock,55,38,0.7517413760772911
A,monetary_policy_shock,55,39,0.8000596950712852
A,monetary_policy_shock,55,40,0.8517555143889702
A,monetary_policy_shock,55,41,0.9073064589135453
A,monetary_policy_shock,55,42,0.9673524112839261
A,monetary_policy_shock,55,43,1.032729829076961
A,monetary_policy_shock,55,44,1.1044711445053672
A,monetary_policy_shock,55,45,1.1836950465166176
A,monetary_policy_shock,55,46,1.2712171730922097
A,monetary_policy_shock,55,47,1.3665065183314267
A,monetary_policy_shock,55,48,1.465187911958847
A,monetary_policy_shock,55,49,1.553419718622521
A,monetary_policy_shock,55,50,1.5957107904714856
A,monetary_policy_shock,55,51,1.5091990441960592
A,monetary_policy_shock,55,52,1.1103667805648245
A,monetary_policy_shock,55,53,0.006240748324226331
A,monetary_policy_shock,55,54,-2.6252226001331604
A,monetary_policy_shock,55,55,-8.474228594801836
A,monetary_policy_shock,55,56,-3.2611335517022777
A,monetary_policy_shock,55,57,0.13905910153816314
A,monetary_policy_shock,55,58,1.4335994195161217
A,monetary_policy_shock,55,59,0.0
A,monetary_policy_shock,56,0,0.5345885097978401
A,monetary_policy_shock,56,1,0.5885586170865982
A,monetary_policy_shock,56,2,0.6211371672666397
A,monetary_policy_shock,56,3,0.6284258151169368
A,monetary_policy_shock,56,4,0.6135499303979208
A,monetary_policy_shock,56,5,0.5824023133430379
A,monetary_policy_shock,56,6,0.5412615567331563
A,monetary_policy_shock,56,7,0.4956142243308993
A,monetary_policy_shock,56,8,0.44970657743009723
A,monetary_policy_shock,56,9,0.40650500851838706
A,monetary_policy_shock,56,10,0.36785815799772853
A,monetary_policy_shock,56,11,0.3347347380629076
A,monetary_policy_shock,56,12,0.3074662880590533
A,monetary_policy_shock,56,13,0.28595985955596115
A,monetary_policy_shock,56,14,0.2698674761995009
A,monetary_policy_shock,56,15,0.25871153564147464
A,monetary_policy_shock,56,16,0.2519714488771082
A,monetary_policy_shock,56,17,0.24913914263381423
A,monetary_policy_shock,56,18,0.24975122763745058
A,monetary_policy_shock,56,19,0.2534047331793511
A,monetary_policy_shock,56,20,0.2597619879235872
A,monetary_policy_shock,56,21,0.2685488655217141
A,monetary_policy_shock,56,22,0.2795494026165809
A,monetary_policy_shock,56,23,0.2925988120475883
A,monetary_policy_shock,56,24,0.3075761649594323
A,monetary_policy_shock,56,25,0.3243974779296575
A,monetary_policy_shock,56,26,0.3430095771394165
A,monetary_policy_shock,56,27,0.363384881120537
A,monetary_policy_shock,56,28,0.38551711101540775
A,monetary_policy_shock,56,29,0.40941787365850957
A,monetary_policy_shock,56,30,0.4351140466226898
A,monetary_policy_shock,56,31,0.46264591131208327
A,monetary_policy_shock,56,32,0.4920660219344111
A,monetary_policy_shock,56,33,0.5234388623211875
A,monetary_policy_shock,56,34,0.5568414312438271
A,monetary_policy_shock,56,35,0.592365016781985
A,monetary_policy_shock,56,36,0.6301185817186676
A,monetary_policy_shock,56,37,0.6702343960644934
A,monetary_policy_shock,56,38,0.7128768254479319
A,monetary_policy_shock,56,39,0.7582554991093432
A,monetary_policy_shock,56,40,0.8066443601876573
A,monetary_policy_shock,56,41,0.8584081142957601
A,monetary_policy_shock,56,42,0.9140367632962436
A,monetary_policy_shock,56,43,0.974185899995639
A,monetary_policy_shock,56,44,1.039712276102512
A,monetary_policy_shock,56,45,1.1116744554459659
A,monetary_policy_shock,56,46,1.1912237004326036
A,monetary_policy_shock,56,47,1.2792128435224515
A,monetary_policy_shock,56,48,1.3751440859889725
A,monetary_policy_shock,56,49,1.474645994975216
A,monetary_policy_shock,56,50,1.563786451289042
A,monetary_policy_shock,56,51,1.6067373187609535
A,monetary_policy_shock,56,52,1.5197115652697957
A,monetary_policy_shock,56,53,1.1169377683680979
A,monetary_policy_shock,56,54,0.0002916262888360277
A,monetary_policy_shock,56,55,-2.6635781745420695
A,monetary_policy_shock,56,56,-8.58901459084296
A,monetary_policy_shock,56,57,-3.546841558089645
A,monetary_policy_shock,56,58,-0.5159143421053938
A,monetary_policy_shock,56,59,0.0
A,monetary_policy_shock,57,0,0.38185359095299076
A,monetary_policy_shock,57,1,0.4240231203953557
A,monetary_policy_shock,57,2,0.4494656349031798
A,monetary_policy_shock,57,3,0.4562410601698821
A,monetary_policy_shock,57,4,0.44705656271778815
A,monetary_policy_shock,57,5,0.4263593967050966
A,monetary_policy_shock,57,6,0.39872973632119746
A,monetary_policy_shock,57,7,0.3681029264858086
A,monetary_policy_shock,57,8,0.33749010765897086
A,monetary_policy_shock,57,9,0.30897459847175146
A,monetary_policy_shock,57,10,0.28384136708738233
A,monetary_policy_shock,57,11,0.2627535151316301
A,monetary_policy_shock,57,12,0.2459280097079308
A,monetary_policy_shock,57,13,0.23328756037592188
A,monetary_policy_shock,57,14,0.22458047146870105
A,monetary_policy_shock,57,15,0.21946862057663175
A,monetary_policy_shock,57,16,0.21758776244840053
A,monetary_policy_shock,57,17,0.21858580857594764
A,monetary_policy_shock,57,18,0.22214472876913238
A,monetary_policy_shock,57,19,0.2279910029448493
A,monetary_policy_shock,57,20,0.23589857178765802
A,monetary_policy_shock,57,21,0.24568724913376488
A,monetary_policy_shock,57,22,0.2572186934692328
A,monetary_policy_shock,57,23,0.27039133857072506
A,monetary_policy_shock,57,24,0.2851351567537099
A,monetary_policy_shock,57,25,0.3014067528433557
A,monetary_policy_shock,57,26,0.3191850345191085
A,monetary_policy_shock,57,27,0.3384675460871505
A,monetary_policy_shock,57,28,0.3592674624088716
A,monetary_policy_shock,57,29,0.38161119704068586
A,monetary_policy_shock,57,30,0.4055365684345138
A,monetary_policy_shock,57,31,0.4310914800455232
A,monetary_policy_shock,57,32,0.45833309867555705
A,monetary_policy_shock,57,33,0.4873275583284841
A,monetary_policy_shock,57,34,0.5181502759898649
A,monetary_policy_shock,57,35,0.5508870458021972
A,monetary_policy_shock,57,36,0.5856361872644853
A,monetary_policy_shock,57,37,0.6225121719625134
A,monetary_policy_shock,57,38,0.6616513530514272
A,monetary_policy_shock,57,39,0.70322067770601
A,monetary_policy_shock,57,40,0.7474305580711971
A,monetary_policy_shock,57,41,0.7945533326368525
A,monetary_policy_shock,57,42,0.8449487392568076
A,monetary_policy_shock,57,43,0.899096971848671
A,monetary_policy_shock,57,44,0.957636879963302
A,monetary_policy_shock,57,45,1.0213987580661976
A,monetary_policy_shock,57,46,1.0914016511345155
A,monetary_policy_shock,57,47,1.1687409143586514
A,monetary_policy_shock,57,48,1.254195490128145
A,monetary_policy_shock,57,49,1.347180059465061
A,monetary_policy_shock,57,50,1.4432419612194856
A,monetary_policy_shock,57,51,1.52843068834136
A,monetary_policy_shock,57,52,1.5671006017105766
A,monetary_policy_shock,57,53,1.4761614409652126
A,monetary_policy_shock,57,54,1.0717350449954521
A,monetary_policy_shock,57,55,-0.03976803618109084
A,monetary_policy_shock,57,56,-2.6815204326412068
A,monetary_policy_shock,57,57,-8.545896521444641
A,monetary_policy_shock,57,58,-3.3575341843014894
A,monetary_policy_shock,57,59,0.0
A,monetary_policy_shock,58,0,0.16401009223715923
A,monetary_policy_shock,58,1,0.18942097230012211
A,monetary_policy_shock,58,2,0.20489890826901314
A,monetary_policy_shock,58,3,0.2111822419060171
A,monetary_policy_shock,58,4,0.21032655036135717
A,monetary_policy_shock,58,5,0.2046975236465366
A,monetary_policy_shock,58,6,0.1964523025815349
A,monetary_policy_shock,58,7,0.1873222039461781
A,monetary_policy_shock,58,8,0.1785682413735239
A,monetary_policy_shock,58,9,0.1710255254491479
A,monetary_policy_shock,58,10,0.16518465054682646
A,monetary_policy_shock,58,11,0.16128019644699654
A,monetary_policy_shock,58,12,0.15937093065296964
A,monetary_policy_shock,58,13,0.1594052805387145
A,monetary_policy_shock,58,14,0.161270838145584
A,monetary_policy_shock,58,15,0.16482935430833842
A,monetary_policy_shock,58,16,0.1699398128105698
A,monetary_policy_shock,58,17,0.17647240310889217
A,monetary_policy_shock,58,18,0.18431596478494017
A,monetary_policy_shock,58,19,0.1933810296365397
A,monetary_policy_shock,58,20,0.20360009672436832
A,monetary_policy_shock,58,21,0.21492632515638363
A,monetary_policy_shock,58,22,0.22733145519232495
A,monetary_policy_shock,58,23,0.2408034787436734
A,monetary_policy_shock,58,24,0.2553443692731
A,monetary_policy_shock,58,25,0.2709680356841396
A,monetary_policy_shock,58,26,0.2876985706151016
A,monetary_policy_shock,58,27,0.305568807271786
A,monetary_policy_shock,58,28,0.32461916941027064
A,monetary_policy_shock,58,29,0.34489678778229715
A,monetary_policy_shock,58,30,0.36645485723081317
A,monetary_policy_shock,58,31,0.3893522179024095
A,monetary_policy_shock,58,32,0.4136531598361733
A,monetary_policy_shock,58,33,0.43942747247489766
A,monetary_policy_shock,58,34,0.4667507908518663
A,monetary_policy_shock,58,35,0.4957053317196653
A,monetary_policy_shock,58,36,0.5263811707782076
A,monetary_policy_shock,58,37,0.5588782935926724
A,monetary_policy_shock,58,38,0.5933097666985387
A,monetary_policy_shock,58,39,0.6298065305894089
A,monetary_policy_shock,58,40,0.6685245161575543
A,monetary_policy_shock,58,41,0.7096550144991804
A,monetary_policy_shock,58,42,0.7534394171164711
A,monetary_policy_shock,58,43,0.8001893905126853
A,monetary_policy_shock,58,44,0.8503127629548216
A,monetary_policy_shock,58,45,0.9043427456893429
A,monetary_policy_shock,58,46,0.9629610816870684
A,monetary_policy_shock,58,47,1.0269889523849012
A,monetary_policy_shock,58,48,1.0972817476492005
A,monetary_policy_shock,58,49,1.174381964121767
A,monetary_policy_shock,58,50,1.257611408463338
A,monetary_policy_shock,58,51,1.3429245869316864
A,monetary_policy_shock,58,52,1.4181100334503292
A,monetary_policy_shock,58,53,1.4524394782087084
A,monetary_policy_shock,58,54,1.374885793463092
A,monetary_policy_shock,58,55,1.0291106178896416
A,monetary_policy_shock,58,56,0.08173545808419821
A,monetary_policy_shock,58,57,-2.162516497438653
A,monetary_policy_shock,58,58,-7.129914411571275
A,monetary_policy_shock,58,59,0.0
A,monetary_policy_shock,59,0,-0.12986055381753792
A,monetary_policy_shock,59,1,-0.12703631335557375
A,monetary_policy_shock,59,2,-0.12483573165438278
A,monetary_policy_shock,59,3,-0.11902103920319296
A,monetary_policy_shock,59,4,-0.10847092650791124
A,monetary_policy_shock,59,5,-0.0936481899057171
A,monetary_policy_shock,59,6,-0.07566577937305785
A,monetary_policy_shock,59,7,-0.05575796195272331
A,monetary_policy_shock,59,8,-0.03501384842653721
A,monetary_policy_shock,59,9,-0.014271448953432353
A,monetary_policy_shock,59,10,0.0058973214130099705
A,monetary_policy_shock,59,11,0.025155946061832607
A,monetary_policy_shock,59,12,0.04335468447086338
A,monetary_policy_shock,59,13,0.06047979026406569
A,monetary_policy_shock,59,14,0.07660850852473886
A,monetary_policy_shock,59,15,0.09187297430402477
A,monetary_policy_shock,59,16,0.10643338767087412
A,monetary_policy_shock,59,17,0.12045944896583582
A,monetary_policy_shock,59,18,0.13411848369180734
A,monetary_policy_shock,59,19,0.1475686125970382
A,monetary_policy_shock,59,20,0.16095549419867855
A,monetary_policy_shock,59,21,0.17441143842755355
A,monetary_policy_shock,59,22,0.18805597689983655
A,monetary_policy_shock,59,23,0.20199723405328343
A,monetary_policy_shock,59,24,0.21633365594652137
A,monetary_policy_shock,59,25,0.2311558166680883
A,monetary_policy_shock,59,26,0.2465481405483942
A,monetary_policy_shock,59,27,0.262590459497938
A,monetary_policy_shock,59,28,0.2793593772682045
A,monetary_policy_shock,59,29,0.29692944403308363
A,monetary_policy_shock,59,30,0.31537416188795564
A,monetary_policy_shock,59,31,0.3347668497467834
A,monetary_policy_shock,59,32,0.3551813985364727
A,monetary_policy_shock,59,33,0.3766929473271897
A,monetary_policy_shock,59,34,0.3993785103701086
