scenario,scenario_label,period,group,group_label,value
high_rho_i,Высокая инерция ставки,11,wealthy_htm,Состоятельные с низкой ликвидностью (WHtM),0.12949301610858402
high_rho_i,Высокая инерция ставки,12,wealthy_htm,Состоятельные с низкой ликвидностью (WHtM),0.12402904128702595
high_rho_i,Высокая инерция ставки,13,wealthy_htm,Состоятельные с низкой ликвидностью (WHtM),0.11889754408952553
high_rho_i,Высокая инерция ставки,14,wealthy_htm,Состоятельные с низкой ликвидностью (WHtM),0.11403528241489172
high_rho_i,Высокая инерция ставки,15,wealthy_htm,Состоятельные с низкой ликвидностью (WHtM),0.10937459816298455
high_rho_i,Высокая инерция ставки,16,wealthy_htm,Состоятельные с низкой ликвидностью (WHtM),0.10486011942989674
high_rho_i,Высокая инерция ставки,17,wealthy_htm,Состоятельные с низкой ликвидностью (WHtM),0.10045385499150045
high_rho_i,Высокая инерция ставки,18,wealthy_htm,Состоятельные с низкой ликвидностью (WHtM),0.09613435535746108
high_rho_i,Высокая инерция ставки,19,wealthy_htm,Состоятельные с низкой ликвидностью (WHtM),0.0918933915894774
high_rho_i,Высокая инерция ставки,20,wealthy_htm,Состоятельные с низкой ликвидностью (WHtM),0.08773205704082747
high_rho_i,Высокая инерция ставки,21,wealthy_htm,Состоятельные с низкой ликвидностью (WHtM),0.08365721897976396
high_rho_i,Высокая инерция ставки,22,wealthy_htm,Состоятельные с низкой ликвидностью (WHtM),0.0796786792657858
high_rho_i,Высокая инерция ставки,23,wealthy_htm,Состоятельные с низкой ликвидностью (WHtM),0.07580710196452106
high_rho_i,Высокая инерция ставки,24,wealthy_htm,Состоятельные с низкой ликвидностью (WHtM),0.07205262436021218
high_rho_i,Высокая инерция ставки,25,wealthy_htm,Состоятельные с низкой ликвидностью (WHtM),0.0684240161331773
high_rho_i,Высокая инерция ставки,26,wealthy_htm,Состоятельные с низкой ликвидностью (WHtM),0.06492824645264288
high_rho_i,Высокая инерция ставки,27,wealthy_htm,Состоятельные с низкой ликвидностью (WHtM),0.06157033546148999
high_rho_i,Высокая инерция ставки,28,wealthy_htm,Состоятельные с низкой ликвидностью (WHtM),0.05835339089269795
high_rho_i,Высокая инерция ставки,29,wealthy_htm,Состоятельные с низкой ликвидностью (WHtM),0.05527875523670122
high_rho_i,Высокая инерция ставки,30,wealthy_htm,Состоятельные с низкой ликвидностью (WHtM),0.05234621034816308
high_rho_i,Высокая инерция ставки,31,wealthy_htm,Состоятельные с низкой ликвидностью (WHtM),0.04955420355374619
high_rho_i,Высокая инерция ставки,32,wealthy_htm,Состоятельные с низкой ликвидностью (WHtM),0.046900072193011115
high_rho_i,Высокая инерция ставки,33,wealthy_htm,Состоятельные с низкой ликвидностью (WHtM),0.04438025260891833
high_rho_i,Высокая инерция ставки,34,wealthy_htm,Состоятельные с низкой ликвидностью (WHtM),0.041990465750401114
high_rho_i,Высокая инерция ставки,35,wealthy_htm,Состоятельные с низкой ликвидностью (WHtM),0.03972587538285629
high_rho_i,Высокая инерция ставки,36,wealthy_htm,Состоятельные с низкой ликвидностью (WHtM),0.03758121717387054
high_rho_i,Высокая инерция ставки,37,wealthy_htm,Состоятельные с низкой ликвидностью (WHtM),0.03555089798833419
high_rho_i,Высокая инерция ставки,38,wealthy_htm,Состоятельные с низкой ликвидностью (WHtM),0.03362906497548402
high_rho_i,Высокая инерция ставки,39,wealthy_htm,Состоятельные с низкой ликвидностью (WHtM),0.03180964375502821
high_rho_i,Высокая инерция ставки,40,wealthy_htm,Состоятельные с низкой ликвидностью (WHtM),0.03008634422549048
high_rho_i,Высокая инерция ставки,41,wealthy_htm,Состоятельные с низкой ликвидностью (WHtM),0.02845263155136947
high_rho_i,Высокая инерция ставки,42,wealthy_htm,Состоятельные с низкой ликвидностью (WHtM),0.026901658730677135
high_rho_i,Высокая инерция ставки,43,wealthy_htm,Состоятельные с низкой ликвидностью (WHtM),0.025426156112180374
